name,id,url,ingredients
kothimbir_vadi,HFO:IND-['VRI']-P05-0003365,https://www.vegrecipesofindia.com/kothimbir-vadi-maharashtrian-kothimbir-vadi/,"['peanuts', 'ginger', 'garlic', 'green_chilies', 'water', 'file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chili_powder_or_cayenne_pepper', 'coriander_powder', 'cumin_powder', 'file:/indian_food_ontology.owl#asafoetida', 'white_sesame_seeds', 'besan', 'sugar', 'salt', 'oil']"
cheese_corn_balls,HFO:IND-['VRI']-P05-0003366,https://www.vegrecipesofindia.com/corn-cheese-balls-recipe/,"['potato', 'corn', 'cheese', 'black_pepper', 'dried_basil', 'dried_oregano', 'garlic_paste', 'all_purpose_flour', 'salt', 'oil']"
corn_cutlet_corn_patties,HFO:IND-['VRI']-P05-0003367,https://www.vegrecipesofindia.com/corn-cutlet-recipe/,"['corn_cob', 'red_chili_powder', 'green_chilies', 'chaat_masala', 'file:/indian_food_ontology.owl#coriander_leaves', 'ginger', 'file:/indian_food_ontology.owl#lemon_juice', 'salt', 'potatoes', 'rice_flour', 'corn_starch', 'arrow_root_flour', 'gram_flour', 'bread_pulp', 'cumin_powder', 'coriander_powder', 'oil']"
tandoori_gobi_gobi_tikka_tandoori_cauliflower,HFO:IND-['VRI']-P05-0003369,https://www.vegrecipesofindia.com/tandoori-gobi-tandoori-gobi-tikka/,"['file:/indian_food_ontology.owl#cauliflower', 'hung_curd', 'ginger_garlic_paste', 'red_chili_powder', 'garam_masala', 'file:/indian_food_ontology.owl#turmeric_powder', 'coriander_powder', 'chaat_masala', 'carom_seeds', 'dried_fenugreek_leaves', 'gram_flour', 'file:/indian_food_ontology.owl#lemon_juice', 'oil', 'black_salt', 'pink_salt', 'regular_salt']"
papdi_recipe_papri_fried_and_baked,HFO:IND-['VRI']-P05-0003370,https://www.vegrecipesofindia.com/papdi-recipe-fried-papdi-baked-papdi/,"['whole_wheat_flour', 'all_purpose_flour', 'file:/indian_food_ontology.owl#cumin_seeds', 'carom_seeds', 'file:/indian_food_ontology.owl#ghee', 'water', 'salt', 'oil']"
potato_chips_recipe_potato_wafers,HFO:IND-['VRI']-P06-0003372,https://www.vegrecipesofindia.com/baked-potato-chips-recipe/,"['potatoes', 'water', 'salt', 'large_bowls', 'mandoline_slicer', 'large_baking_tray', 'colander_or_strainer']"
indian_grilled_sandwich_recipe_with_veggies,HFO:IND-['VRI']-P06-0003373,https://www.vegrecipesofindia.com/bombay-veg-grilled-sandwich-recipe/,"['white_bread', 'potato', 'beetroot', 'cucumber', 'onion', 'tomato', 'butter', 'chaat_masala_powder', 'roasted_cumin_powder', 'black_salt', 'freshly_crushed_black_pepper', 'tomato_ketchup', 'file:/indian_food_ontology.owl#coriander_leaves', 'garlic', 'green_chilies', 'file:/indian_food_ontology.owl#lemon_juice', 'cumin_powder', 'salt', 'water']"
batata_vada_recipe_maharashtrian_style_aloo_vada,HFO:IND-['VRI']-P06-0003375,https://www.vegrecipesofindia.com/batata-vada-potato-bonda-aloo-vada/,"['potatoes', 'water', 'green_chilies', 'chopped_ginger', 'chopped_garlic', 'chopped_coriander_leaves_cilantro_leaves', 'salt', 'file:/indian_food_ontology.owl#lemon_juice', 'sugar_optional', 'oil', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#cumin_seeds', 'file:/indian_food_ontology.owl#turmeric_powder', 'asafoetida_hing', 'file:/indian_food_ontology.owl#curry_leaves', 'besan', 'red_chilli_powder', 'baking_soda']"
veg_cheese_sandwich,HFO:IND-['VRI']-P06-0003376,https://www.vegrecipesofindia.com/veg-cheese-toast-sandwich-recipe/,"['file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#mint_leaves', 'ginger', 'green_chili', 'chaat_masala', 'black_salt', 'water', 'file:/indian_food_ontology.owl#lemon_juice', 'whole_wheat_bread', 'white_bread', 'brown_bread', 'tomato', 'onion', 'cucumber', 'capsicum', 'beetroot', 'potato', 'cheddar_cheese', 'butter']"
papdi_chaat_recipe_papri_chaat_street_style,HFO:IND-['VRI']-P06-0003377,https://www.vegrecipesofindia.com/papdi-chaat-delhi-papdi-chaat-recipe/,"['dried_chickpeas', 'water', 'salt', 'potato', 'papdi_crispy_puri_or_flour_crackers', 'curd_yogurt', 'onion', 'tomato', 'chopped_coriander_leaves', 'mint_coriander_chutney', 'tamarind_dates_chutney', 'chilli_garlic_chutney', 'kashmiri_red_chili_powder', 'roasted_cumin_powder', 'chaat_masala', 'black_salt', 'pomegranate_arils', 'file:/indian_food_ontology.owl#lemon_juice', 'sev', 'file:/indian_food_ontology.owl#mint_leaves', 'file:/indian_food_ontology.owl#coriander_leaves', 'green_chili', 'tamarind', 'seedless_dates', 'jaggery', 'dry_ginger_powder_ground_ginger', 'coriander_powder', 'red_chili_powder_optional', 'garlic_cloves', 'kashmiri_red_chilli_powder']"
besan_toast_bread_besan_toast,HFO:IND-['VRI']-P06-0003378,https://www.vegrecipesofindia.com/besan-toast-recipe-bread-besan-toast/,"['besan', 'bread', 'onions', 'tomatoes', 'green_chilies', 'ginger', 'file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#asafoetida', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chili_powder', 'water', 'oil', 'salt']"
aloo_65_potato_65,HFO:IND-['VRI']-P06-0003379,https://www.vegrecipesofindia.com/aloo-65-potato-65/,"['potatoes', 'water', 'whole_wheat_flour', 'corn_starch', 'file:/indian_food_ontology.owl#curry_leaves', 'red_chili_powder', 'coriander_powder', 'cumin_powder', 'black_pepper_powder', 'garam_masala', 'ginger_garlic_paste', 'file:/indian_food_ontology.owl#lemon_juice', 'salt', 'oil', 'file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#mint_leaves']"
125_diwali_snacks_recipes_traditional_festival_favorites,HFO:IND-['VRI']-P06-0003380,https://www.vegrecipesofindia.com/diwali-snacks-recipes-diwali-recipes-2013/,[]
falafel_recipe_2_delicious_variations,HFO:IND-['VRI']-P06-0003381,https://www.vegrecipesofindia.com/falafel-recipe-chickpea-falafel-recipe/,"['dried_white_chickpeas', 'small_onion', 'chopped_garlic', 'chopped_cilantro', 'cayenne_pepper', 'ground_coriander', 'ground_cumin', 'black_peppercorns', 'all_purpose_flour', 'salt', 'oil', 'fresh_parsley', 'fresh_cilantro_coriander_leaves', 'onions', 'garlic_cloves', 'ground_coriander_coriander_powder', 'ground_cumin_cumin_powder', 'black_pepper_powder', 'ground_turmeric_turmeric_powder', 'file:/indian_food_ontology.owl#lemon_juice', 'water']"
paneer_roll_recipe_paneer_kathi_roll_paneer_wrap,HFO:IND-['VRI']-P06-0003382,https://www.vegrecipesofindia.com/paneer-kathi-roll-recipe/,"['hung_curd', 'ginger_garlic_paste', 'carom_seeds', 'file:/indian_food_ontology.owl#turmeric_powder', 'coriander_powder', 'cumin_powder', 'garam_masala', 'dry_mango_powder', 'chaat_masala_powder', 'kashmiri_red_chilli_powder', 'black_salt', 'file:/indian_food_ontology.owl#lemon_juice', 'file:/indian_food_ontology.owl#paneer', 'file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#mint_leaves', 'green_chilli', 'ginger', 'garlic_cloves', 'dry_mango_powder_amchur_powder', 'chaat_masala', 'hung_yogurt', 'roasted_cumin_powder', 'water', 'whole_wheat_flour', 'salt', 'oil', 'shredded_cabbage', 'grated_carrots', 'thinly_sliced_capsicum_bell_pepper_or_shimla_mirch', 'thinly_sliced_onions', 'kashmiri_red_chilli_powder_or_sweet_paprika']"
veggie_nuggets,HFO:IND-['VRI']-P07-0003384,https://www.vegrecipesofindia.com/veg-nuggets-recipe-veggie-nuggets/,[]
homemade_banana_chips_recipe_raw_banana_wafers_2_ways,HFO:IND-['VRI']-P07-0003385,https://www.vegrecipesofindia.com/banana-chips-or-banana-wafers-recipe/,"['raw_bananas', 'water', 'salt', 'black_pepper', 'oil', 'unripe_nendran_bananas', 'file:/indian_food_ontology.owl#turmeric_powder', 'file:/indian_food_ontology.owl#coconut_oil', 'mandoline_slicer', 'strainer_or_kitchen_paper_towels', 'splatter_screen_or_mesh_screen']"
rice_pakora_chawal_ke_pakode_leftover_rice_pakora,HFO:IND-['VRI']-P07-0003386,https://www.vegrecipesofindia.com/rice-pakora-recipe-chawal-ke-pakore/,"['cooked_rice', 'onion', 'green_chili', 'ginger', 'file:/indian_food_ontology.owl#coriander_leaves', 'ajwain', 'cumin_powder', 'coriander_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'file:/indian_food_ontology.owl#asafoetida', 'besan', 'water', 'salt', 'oil']"
paneer_manchurian_recipe_dry_and_gravy,HFO:IND-['VRI']-P07-0003387,https://www.vegrecipesofindia.com/paneer-manchurian-dry-recipe/,"['file:/indian_food_ontology.owl#paneer', 'cornstarch', 'black_pepper_powder', 'red_chilli_powder', 'salt', 'oil', 'onions', 'ginger', 'garlic', 'celery', 'green_chilies', 'capsicum', 'tomato_ketchup', 'soy_sauce', 'water', 'sugar', 'rice_vinegar', 'spring_onion_whites', 'green_chilli', 'garlic_cloves', 'apple_cider_vinegar']"
sweet_potato_cutlet_sweet_potato_tikki,HFO:IND-['VRI']-P07-0003388,https://www.vegrecipesofindia.com/sweet-potato-cutlet-navratri-vrat-recipe/,"['sweet_potatoes', 'ginger_green_chili_paste', 'arrowroot_flour', 'buckwheat_flour', 'water_chestnut_flour', 'amaranth_flour', 'chaat_masala', 'dried_mango_powder', 'file:/indian_food_ontology.owl#lemon_juice', 'roasted_cumin', 'red_chilli_powder', 'garam_masala', 'rock_salt', 'oil']"
poha_cutlet,HFO:IND-['VRI']-P07-0003389,https://www.vegrecipesofindia.com/poha-cutlet-recipe-poha-recipes/,"['thick_poha', 'potato', 'carrot', 'french_beans', 'onion', 'file:/indian_food_ontology.owl#coriander_leaves', 'ginger_garlic_paste', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chili_powder', 'garam_masala', 'dry_mango_powder_amchur', 'white_sesame_seeds', 'sugar', 'oil', 'salt']"
white_dhokla_khatta_dhokla,HFO:IND-['VRI']-P07-0003390,https://www.vegrecipesofindia.com/khatta-dhokla-recipe-white-dhokla/,"['regular_rice', 'idli_rava', 'urad_dal', 'curd', 'ginger', 'green_chilli', 'water', 'oil', 'eno', 'baking_soda', 'roasted_sesame_seeds', 'salt', 'black_pepper_powder', 'red_chilli_powder']"
vegetarian_lasagna_recipe_mushroom_spinach_lasagna,HFO:IND-['VRI']-P07-0003391,https://www.vegrecipesofindia.com/spinach-mushroom-lasagna-recipe/,"['file:/indian_food_ontology.owl#spinach', 'white_button_mushrooms', 'onion', 'garlic_cloves', 'dry_oregano', 'basil_leaves', 'file:/indian_food_ontology.owl#nutmeg', 'light_cream', 'mozzarella_cheese', 'tomato_puree', 'lasagna_sheets', 'olive_oil', 'butter', 'salt', 'crushed_black_pepper']"
methi_puri_crispy_methi_ki_poori,HFO:IND-['VRI']-P07-0003392,https://www.vegrecipesofindia.com/methi-puri-recipe-methi-poori/,"['whole_wheat_flour', 'fresh_methi', 'dry_fenugreek_leaves', 'file:/indian_food_ontology.owl#asafoetida', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chili_powder', 'ajwain_seeds', 'water', 'oil', 'salt']"
palak_pakoda_2_ways,HFO:IND-['VRI']-P07-0003393,https://www.vegrecipesofindia.com/palak-pakora-spinach-pakora/,"['besan', 'file:/indian_food_ontology.owl#spinach', 'onion', 'ginger', 'green_chili', 'fennel_seed_powder', 'red_chili_powder', 'coriander_powder', 'cumin_powder', 'file:/indian_food_ontology.owl#asafoetida', 'white_sesame_seeds', 'water', 'salt', 'oil', 'gram_flour', 'carom_seeds', 'file:/indian_food_ontology.owl#turmeric_powder', 'garam_masala', 'asafoetida_powder', 'baking_soda']"
mushroom_tikka_tandoori_mushroom,HFO:IND-['VRI']-P07-0003394,https://www.vegrecipesofindia.com/mushroom-tikka/,"['button_mushrooms', 'ginger_garlic_paste', 'carom_seeds', 'red_chili_powder', 'garam_masala', 'file:/indian_food_ontology.owl#turmeric_powder', 'gram_flour', 'oil', 'salt', 'chaat_masala', 'file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#lemon_juice', 'lemon_wedges', 'onion']"
roasted_makhana_phool_makhana_recipe,HFO:IND-['VRI']-P08-0003395,https://www.vegrecipesofindia.com/roasted-makhana-phool-makhana/,"['foxnuts', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chili_powder', 'chaat_masala_powder', 'rock_salt', 'oil_or_ghee']"
garlic_bread_recipe,HFO:IND-['VRI']-P08-0003396,https://www.vegrecipesofindia.com/garlic-bread-recipe-on-tawa/,"['bread', 'butter', 'garlic', 'salt', 'red_chili_flakes', 'dry_oregano', 'black_pepper']"
alu_vadi_patra_recipe_pathrode_recipe,HFO:IND-['VRI']-P08-0003397,https://www.vegrecipesofindia.com/alu-vadi-patra-pathrode-recipe/,"['colocasia_leaves', 'ginger', 'green_chilies', 'coriander_powder', 'red_chilli_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'cumin_powder', 'tamarind', 'gram_flour', 'jaggery_powder', 'oil', 'salt', 'water', 'sesame_seeds', 'file:/indian_food_ontology.owl#mustard_seeds', 'asafoetida_hing', 'file:/indian_food_ontology.owl#curry_leaves', 'coconut', 'file:/indian_food_ontology.owl#coriander_leaves']"
aloo_pakora_indian_potato_fritters,HFO:IND-['VRI']-P08-0003398,https://www.vegrecipesofindia.com/aloo-pakora-aloo-bajji/,"['potato', 'gram_flour', 'rice_flour', 'carom_seeds', 'red_chili_powder', 'garam_masala', 'file:/indian_food_ontology.owl#asafoetida', 'water', 'baking_soda', 'chaat_masala_powder', 'salt', 'oil']"
frankie_recipe,HFO:IND-['VRI']-P08-0003399,https://www.vegrecipesofindia.com/aloo-tikki-frankie-recipe/,"['potatoes', 'kashmiri_red_chilli_powder', 'coriander_powder', 'cumin_powder', 'dry_ginger_powder', 'chaat_masala_powder', 'cornstarch', 'file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#sunflower_oil', 'salt', 'whole_wheat_flour', 'water', 'curd', 'sugar', 'roasted_cumin_powder', 'kashmiri_red_chili_powder', 'chaat_masala', 'onion', 'carrot']"
ragda_recipe,HFO:IND-['VRI']-P08-0003400,https://www.vegrecipesofindia.com/ragda-recipe-ragda/,"['dried_white_peas', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chili_powder', 'oil', 'file:/indian_food_ontology.owl#asafoetida', 'water', 'salt']"
kachori_recipe_khasta_kachori_with_moong_dal,HFO:IND-['VRI']-P08-0003401,https://www.vegrecipesofindia.com/dal-kachori-recipe/,"['all_purpose_flour', 'salt', 'ghee_or_oil', 'water', 'moong_dal', 'file:/indian_food_ontology.owl#ghee', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chilli_powder', 'cumin_powder', 'dry_ginger_powder', 'coriander_powder', 'crushed_fennel_seeds_or_fennel_powder', 'dry_mango_powder_amchur_powder', 'oil_for_deep_frying']"
paneer_tikka_pizza,HFO:IND-['VRI']-P08-0003402,https://www.vegrecipesofindia.com/paneer-tikka-pizza-recipe/,"['whole_wheat_flour', 'water', 'sugar', 'dry_active_yeast', 'olive_oil', 'salt', 'file:/indian_food_ontology.owl#paneer', 'hung_curd', 'bell_pepper', 'onion', 'tomato', 'ginger_garlic_paste', 'coriander_powder', 'red_chili_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'garam_masala', 'carom_seeds', 'file:/indian_food_ontology.owl#lemon_juice', 'chaat_masala', 'rock_salt', 'black_salt', 'tomatoes', 'garlic', 'basil_leaves', 'oregano', 'black_pepper_powder', 'mozzarella_cheese', 'black_olives']"
chilli_mushroom_stovetop_and_instant_pot,HFO:IND-['VRI']-P08-0003403,https://www.vegrecipesofindia.com/chilli-mushroom-dry-recipe/,"['button_mushrooms', 'spring_onions', 'green_chilies', 'capsicum', 'garlic_cloves', 'ginger', 'soy_sauce', 'toasted_sesame_oil', 'cornstarch', 'water', 'sugar', 'salt', 'crushed_black_pepper', 'oil', 'whole_wheat_flour', 'all_purpose_flour', 'garlic', 'scallions_white_part', 'celery', 'white_button_mushrooms', 'green_bell_pepper', 'scallions_greens_or_spring_onion_greens', 'bragg_s_liquid_aminos', 'red_chilli_sauce', 'green_chilli_sauce', 'rice_vinegar', 'freshly_crushed_black_pepper', 'tapioca_starch', 'scallion_greens']"
masala_pav,HFO:IND-['VRI']-P08-0003404,https://www.vegrecipesofindia.com/masala-pav-recipe-mumbai-masala-pav/,"['onions', 'tomatoes', 'capsicum_green_bell_pepper', 'garlic', 'ginger', 'green_chilies', 'file:/indian_food_ontology.owl#cumin_seeds', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chili_powder_cayenne_pepper', 'pav_bhaji_masala', 'butter', 'water', 'salt', 'pav_dinner_rolls', 'butter_for_toasting_pav', 'lemon', 'file:/indian_food_ontology.owl#coriander_leaves']"
sev_puri_indian_chaat_snack,HFO:IND-['VRI']-P08-0003406,https://www.vegrecipesofindia.com/sev-puri-recipe/,"['papdi', 'sev', 'potatoes', 'onion', 'tomato', 'file:/indian_food_ontology.owl#coriander_leaves', 'green_chili', 'mint_coriander_chutney', 'sweet_tamarind_dates_chutney', 'red_chili_chutney', 'red_chili_powder', 'roasted_cumin_powder', 'chaat_masala', 'black_salt', 'file:/indian_food_ontology.owl#lemon_juice', 'green_chillies', 'ginger', 'lime_juice', 'cumin_powder', 'salt', 'water', 'seedless_tamarind', 'seedless_dates', 'jaggery', 'coriander_powder', 'dry_mango_powder', 'dry_kashmiri_red_chilies', 'garlic']"
sweet_appam_banana_appam,HFO:IND-['VRI']-P09-0003407,https://www.vegrecipesofindia.com/banana-appam-recipe-banana-paniyaram/,"['rice_flour', 'jaggery', 'water', 'bananas', 'coconut', 'file:/indian_food_ontology.owl#ghee', 'black_sesame_seeds', 'green_cardamom_powder', 'ginger_powder', 'cumin_powder', 'baking_soda']"
mirchi_vada_mirchi_bada,HFO:IND-['VRI']-P09-0003409,https://www.vegrecipesofindia.com/mirchi-vada-recipe-rajasthani-mirchi-vada/,"['potatoes', 'green_chili', 'file:/indian_food_ontology.owl#coriander_leaves', 'fennel_seeds', 'coriander_powder', 'amchur_dry_mango_powder', 'cumin_powder', 'red_chili_powder', 'file:/indian_food_ontology.owl#asafoetida', 'salt', 'besan', 'water', 'baking_soda', 'bhavnagri_chilies', 'oil']"
moong_dal_pakoda_moong_dal_vada_moong_dal_bhajiya,HFO:IND-['VRI']-P09-0003410,https://www.vegrecipesofindia.com/moong-dal-bhajiya-pakora-recipe/,"['moong_dal', 'water', 'green_chilies', 'ginger', 'asafoetida_hing', 'black_peppercorns', 'file:/indian_food_ontology.owl#coriander_seeds', 'salt', 'oil']"
chutney_sandwich_recipe,HFO:IND-['VRI']-P09-0003412,https://www.vegrecipesofindia.com/chutney-sandwich-recipe/,"['file:/indian_food_ontology.owl#coriander_leaves', 'coconut', 'green_chillies', 'sugar', 'salt', 'water', 'bread_slices', 'butter']"
achari_paneer_tikka,HFO:IND-['VRI']-P09-0003413,https://www.vegrecipesofindia.com/achari-paneer-tikka-recipe-tikka-recipes/,"['split_yellow_mustard', 'whole_mustard_seeds', 'fennel_seeds', 'nigella_seeds', 'file:/indian_food_ontology.owl#fenugreek_seeds', 'dry_red_chilies', 'ready_made_dry_achar_masala_or_pickle_mix', 'file:/indian_food_ontology.owl#paneer', 'capsicum_bell_pepper', 'onion', 'tomato', 'hung_curd_hung_yogurt', 'besan_gram_flour', 'garlic', 'ginger', 'dry_mango_powder_amchur_powder', 'turmeric_powder_ground_turmeric', 'coriander_powder_ground_coriander', 'red_chili_powder_cayenne_pepper', 'crushed_dry_fenugreek_leaves_kasuri_methi', 'asafoetida_hing', 'file:/indian_food_ontology.owl#mustard_oil', 'salt', 'small_to_medium_onion', 'small_lime', 'chaat_masala_powder', 'chopped_coriander_leaves']"
paneer_sandwich_recipe_2_ways,HFO:IND-['VRI']-P09-0003414,https://www.vegrecipesofindia.com/paneer-sandwich-recipe/,"['file:/indian_food_ontology.owl#paneer', 'curd', 'file:/indian_food_ontology.owl#turmeric_powder', 'cumin_powder', 'kashmiri_red_chilli_powder_or_paprika', 'coriander_powder', 'garam_masala', 'dry_mango_powder', 'salt', 'onion', 'red_bell_pepper', 'chaat_masala', 'green_chutney', 'sandwich_chutney', 'butter', 'bread_slices']"
rice_cutlet_leftover_rice_cutlets,HFO:IND-['VRI']-P09-0003416,https://www.vegrecipesofindia.com/rice-cutlet-recipe/,"['cooked_rice', 'mashed_potatoes', 'onion', 'green_chili', 'file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chili_powder', 'cumin_powder', 'coriander_powder', 'garam_masala', 'gram_flour', 'salt', 'oil']"
paneer_amritsari_recipe,HFO:IND-['VRI']-P09-0003417,https://www.vegrecipesofindia.com/amritsari-paneer-tikka-recipe/,"['file:/indian_food_ontology.owl#paneer', 'besan', 'carom_seeds', 'file:/indian_food_ontology.owl#turmeric_powder', 'garam_masala', 'kashmiri_red_chilli_powder_or_deghi_mirch_or_paprika', 'file:/indian_food_ontology.owl#lemon_juice', 'ginger_garlic_paste_or_ginger_and_garlic_cloves', 'water', 'salt', 'oil', 'chaat_masala', 'coriander_leaves_and_mint_leaves']"
mango_chaat_mango_bhel,HFO:IND-['VRI']-P09-0003418,https://www.vegrecipesofindia.com/raw-mango-chaat-recipe/,"['finely_chopped_mangoes', 'puffed_rice_murmura', 'roasted_peanuts', 'masala_chana', 'small_onion', 'small_tomato', 'green_chilies', 'potato', 'file:/indian_food_ontology.owl#lemon_juice', 'red_chili_powder', 'chaat_masala_powder', 'sev_fried_gram_flour_vermicelli', 'chopped_coriander_leaves', 'black_salt']"
tandoori_aloo_aloo_tikka,HFO:IND-['VRI']-P09-0003419,https://www.vegrecipesofindia.com/aloo-tikka-recipe-tandoori-aloo/,"['baby_potatoes', 'hung_curd', 'light_cream', 'besan', 'ginger_garlic_paste', 'carom_seeds', 'kashmiri_red_chili_powder', 'garam_masala', 'chaat_masala_powder', 'coriander_powder', 'dry_fenugreek_leaves', 'file:/indian_food_ontology.owl#turmeric_powder', 'natural_color_orange_extract', 'salt', 'oil']"
onion_pakoda_recipe_2_ways_onion_pakora_onion_fritters,HFO:IND-['VRI']-P09-0003420,https://www.vegrecipesofindia.com/onion-pakoras-making-onion-pakorasfritters/,"['onions', 'gram_flour_besan', 'green_chillies', 'coriander_leaves_cilantro', 'garam_masala', 'file:/indian_food_ontology.owl#turmeric_powder', 'carom_seeds_ajwain', 'asafoetida_hing', 'baking_soda', 'oil', 'water', 'salt', 'rice_flour', 'chopped_coriander_leaves', 'file:/indian_food_ontology.owl#curry_leaves', 'fennel_seeds', 'red_chili_powder', 'green_chilies', 'water_or_add_as_required']"
chivda_recipe_poha_chivda_namkeen_recipe,HFO:IND-['VRI']-P09-0003423,https://www.vegrecipesofindia.com/poha-chivda-recipe/,"['poha', 'peanuts', 'roasted_chana_dal', 'cashews', 'chopped_dry_coconut_slices', 'golden_raisins', 'oil', 'file:/indian_food_ontology.owl#curry_leaves', 'green_chilies', 'file:/indian_food_ontology.owl#turmeric_powder', 'file:/indian_food_ontology.owl#asafoetida', 'sugar', 'salt', 'dry_coconut_slices', 'file:/indian_food_ontology.owl#mustard_seeds', 'file:/indian_food_ontology.owl#cumin_seeds', 'white_sesame_seeds', 'red_chili_powder', 'oil_for_tempering']"
chana_chaat_white_chickpea_chaat_snack,HFO:IND-['VRI']-P09-0003424,https://www.vegrecipesofindia.com/chana-chaat-recipe-chana-chaat/,"['dried_white_chickpeas', 'salt', 'water', 'potato', 'onion', 'tomato', 'green_chili', 'roasted_cumin_powder', 'kashmiri_red_chili_powder_or_paprika', 'chaat_masala', 'dry_mango_powder_amchur_powder', 'regular_white_salt', 'rock_salt', 'file:/indian_food_ontology.owl#lemon_juice', 'pani_pooris_or_papdis', 'coriander_leaves_cilantro', 'sev']"
sweet_paniyaram,HFO:IND-['VRI']-P09-0003425,https://www.vegrecipesofindia.com/sweet-paniyaram/,"['idli_batter', 'jaggery_powder', 'coconut', 'salt', 'green_cardamom_powder', 'sesame_oil']"
pizza_without_oven_tawa_pizza_pan_pizza,HFO:IND-['VRI']-P09-0003427,https://www.vegrecipesofindia.com/tawa-pizza-recipe-no-yeast-pizza/,"['all_purpose_flour', 'salt', 'sugar', 'olive_oil', 'water', 'baking_soda', 'baking_powder', 'file:/indian_food_ontology.owl#lemon_juice']"
veg_kabab_recipe_how_to_make_kebab_recipe_2_ways,HFO:IND-['VRI']-P09-0003428,https://www.vegrecipesofindia.com/veg-kabab-recipe/,"['file:/indian_food_ontology.owl#turmeric_powder', 'red_chilli_powder', 'garam_masala']"
veg_puff_recipe_indian_curry_puff,HFO:IND-['VRI']-P09-0003429,https://www.vegrecipesofindia.com/veg-puffs-recipe-vegetable-puff/,"['puff_pastry_sheets_or_dough', 'potatoes', 'carrots', 'green_peas', 'onion', 'oil', 'ginger_garlic_paste', 'file:/indian_food_ontology.owl#turmeric_powder', 'red_chili_powder_or_cayenne_pepper', 'garam_masala_or_curry_powder', 'salt', 'file:/indian_food_ontology.owl#coriander_leaves']"
cabbage_vada_cabbage_vadai,HFO:IND-['VRI']-P09-0003430,https://www.vegrecipesofindia.com/cabbage-vada-recipe-cabbage-vadai/,"['chana_dal', 'urad_dal', 'water', 'cabbage', 'green_chili', 'ginger', 'file:/indian_food_ontology.owl#coriander_leaves', 'file:/indian_food_ontology.owl#curry_leaves', 'fennel_seeds', 'file:/indian_food_ontology.owl#cumin_seeds', 'black_peppercorns', 'file:/indian_food_ontology.owl#asafoetida', 'salt', 'oil']"
puffed_rice_recipe_murmura_recipe,HFO:IND-['VRI']-P09-0003431,https://www.vegrecipesofindia.com/murmura-chaat-recipe/,"['sev', 'potato']"
aloo_tikki_chole,HFO:IND-['VRI']-P09-0003433,https://www.vegrecipesofindia.com/aloo-tikki-chole/,"['potatoes', 'cumin_powder', 'coriander_powder', 'fennel_powder', 'red_chili_powder', 'dried_mango_powder', 'dried_ginger_powder', 'chaat_masala_powder', 'cornflour', 'oil', 'salt', 'amritsari_chole', 'onions', 'file:/indian_food_ontology.owl#coriander_leaves', 'mint_coriander_chutney', 'tamarind_chutney', 'chaat_masala', 'file:/indian_food_ontology.owl#lemon_juice', 'curd']"
chilli_paneer_recipe_spicy_indo_chinese_style,HFO:IND-['VRI']-P09-0003435,https://www.vegrecipesofindia.com/chilli-paneer-restaurant-style-recipe/,"['cornstarch', 'all_purpose_flour', 'ginger_paste', 'garlic_paste', 'crushed_black_pepper', 'kashmiri_red_chilli_powder', 'salt', 'water', 'oil', 'file:/indian_food_ontology.owl#paneer', 'spring_onions', 'green_chillies', 'ginger', 'garlic', 'capsicum', 'soy_sauce', 'red_chilli_sauce', 'black_pepper_powder', 'sugar', 'rice_vinegar', 'spring_onion_greens']"
kanda_bhaji_onion_bhaji,HFO:IND-['VRI']-P09-0003436,https://www.vegrecipesofindia.com/kanda-bhaji-recipe/,"['onions', 'besan', 'oil', 'salt']"
gobi_pakora_indian_cauliflower_fritters,HFO:IND-['VRI']-P09-0003438,https://www.vegrecipesofindia.com/gobi-pakora-cauliflower-pakora/,"['file:/indian_food_ontology.owl#cauliflower', 'gram_flour', 'ginger_garlic_paste', 'carom_seeds', 'red_chili_powder', 'garam_masala', 'asafoetida_powder', 'file:/indian_food_ontology.owl#turmeric_powder', 'baking_soda', 'water', 'oil', 'rock_salt', 'chaat_masala', 'lemon_jucice', 'file:/indian_food_ontology.owl#coriander_leaves']"
